Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?idbmc=499,1,0,19.85439599957317,19.85439599957317,19.85439599957317,19.85439599957317,149.0,0.00852348874891515,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/?idbmc=5,2,0,5.92711799981771,5.853847000253154,5.780576000688598,5.92711799981771,147.0,0.0170469774978303,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=50,1,0,6.080013001337647,6.080013001337647,6.080013001337647,6.080013001337647,149.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=500,3,0,9,19.14090966602089,6.183088997204322,42.0718340028543,114.0,0.02557046624674545,0.0,9,9,42,42,42,42,42,42,42,42,42
GET,/?idbmc=502,1,0,6.50242200208595,6.50242200208595,6.50242200208595,6.50242200208595,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=503,1,0,13.38291999854846,13.38291999854846,13.38291999854846,13.38291999854846,42.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=504,3,0,9,30.062263998843264,7.660889998078346,73.71667600091314,114.0,0.02557046624674545,0.0,9,9,74,74,74,74,74,74,74,74,74
GET,/?idbmc=505,1,0,13.263687003927771,13.263687003927771,13.263687003927771,13.263687003927771,42.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=506,1,0,11.262492997047957,11.262492997047957,11.262492997047957,11.262492997047957,150.0,0.00852348874891515,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=507,1,0,7.940902003610972,7.940902003610972,7.940902003610972,7.940902003610972,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=508,1,0,64.82422500266694,64.82422500266694,64.82422500266694,64.82422500266694,42.0,0.00852348874891515,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/?idbmc=509,1,0,7.9949809951358475,7.9949809951358475,7.9949809951358475,7.9949809951358475,42.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=51,2,0,7,99.01016050207545,6.721648001985159,191.29867300216574,148.0,0.0170469774978303,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/?idbmc=510,2,0,5.507479996595066,5.506819499714766,5.506159002834465,5.507479996595066,42.0,0.0170469774978303,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=511,5,0,8,31.92260579962749,5.3741420051665045,122.181909995561,128.4,0.04261744374457575,0.0,8,19,19,120,120,120,120,120,120,120,120
GET,/?idbmc=512,3,0,13,20.969908669940196,7.123601004423108,42.46278000209713,150.0,0.02557046624674545,0.0,13,13,42,42,42,42,42,42,42,42,42
GET,/?idbmc=513,2,0,6.00788200245006,8.690849499544129,6.00788200245006,11.373816996638197,96.0,0.0170469774978303,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=515,1,0,34.367838998150546,34.367838998150546,34.367838998150546,34.367838998150546,150.0,0.00852348874891515,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/?idbmc=517,1,0,7.256971002789214,7.256971002789214,7.256971002789214,7.256971002789214,150.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=518,1,0,22.57786499831127,22.57786499831127,22.57786499831127,22.57786499831127,149.0,0.00852348874891515,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/?idbmc=519,3,0,8,16.81283466799262,7.746773000690155,34.64399299991783,78.0,0.02557046624674545,0.0,8,8,35,35,35,35,35,35,35,35,35
GET,/?idbmc=52,2,0,26,37.326559497159906,25.667467998573557,48.985650995746255,149.0,0.0170469774978303,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?idbmc=520,4,0,9,19.882821497958503,6.062535998353269,56.199835998995695,123.0,0.0340939549956606,0.0,9,9,56,56,56,56,56,56,56,56,56
GET,/?idbmc=521,5,0,12,22.38452680030605,6.4985520002665,42.25446299824398,106.8,0.04261744374457575,0.0,12,40,40,42,42,42,42,42,42,42,42
GET,/?idbmc=522,4,0,6,7.363525501205004,5.58657700457843,9.443397000723053,96.0,0.0340939549956606,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=523,1,0,18.26541100308532,18.26541100308532,18.26541100308532,18.26541100308532,150.0,0.00852348874891515,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/?idbmc=524,2,0,12,17.00275250186678,11.573592004424427,22.431912999309134,96.0,0.0170469774978303,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/?idbmc=525,1,0,6.051544994988944,6.051544994988944,6.051544994988944,6.051544994988944,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=526,3,0,11,14.741614332403211,6.453555004554801,27.13108299940359,114.0,0.02557046624674545,0.0,11,11,27,27,27,27,27,27,27,27,27
GET,/?idbmc=527,4,0,8,11.561778250325006,5.4688300006091595,24.21891000267351,122.25,0.0340939549956606,0.0,9,9,24,24,24,24,24,24,24,24,24
GET,/?idbmc=528,3,0,30,38.10419399815146,24.09051400172757,60.318689997075126,78.0,0.02557046624674545,0.0,30,30,60,60,60,60,60,60,60,60,60
GET,/?idbmc=529,3,0,6,8.899724334090328,5.682369002897758,15.134016997762956,114.0,0.02557046624674545,0.0,6,6,15,15,15,15,15,15,15,15,15
GET,/?idbmc=53,3,0,20,29.91901533581161,14.425171997572761,55.62050800654106,113.33333333333333,0.02557046624674545,0.0,20,20,56,56,56,56,56,56,56,56,56
GET,/?idbmc=530,1,0,13.3787550003035,13.3787550003035,13.3787550003035,13.3787550003035,150.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=531,1,0,76.55963699653512,76.55963699653512,76.55963699653512,76.55963699653512,42.0,0.00852348874891515,0.0,77,77,77,77,77,77,77,77,77,77,77
GET,/?idbmc=533,1,0,6.431198999052867,6.431198999052867,6.431198999052867,6.431198999052867,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=534,6,0,10,12.039529165728405,6.326912996883038,23.653698000998702,114.0,0.0511409324934909,0.0,11,11,14,14,24,24,24,24,24,24,24
GET,/?idbmc=535,1,0,21.34007099812152,21.34007099812152,21.34007099812152,21.34007099812152,42.0,0.00852348874891515,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/?idbmc=536,1,0,6.123391001892742,6.123391001892742,6.123391001892742,6.123391001892742,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=537,1,0,7.988418998138513,7.988418998138513,7.988418998138513,7.988418998138513,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=538,1,0,27.456855998025276,27.456855998025276,27.456855998025276,27.456855998025276,42.0,0.00852348874891515,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/?idbmc=539,3,0,9,9.02705233359787,7.327931001782417,10.5529270003899,78.0,0.02557046624674545,0.0,9,9,11,11,11,11,11,11,11,11,11
GET,/?idbmc=54,1,0,14.438123995205387,14.438123995205387,14.438123995205387,14.438123995205387,148.0,0.00852348874891515,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/?idbmc=540,1,0,87.15167499758536,87.15167499758536,87.15167499758536,87.15167499758536,150.0,0.00852348874891515,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/?idbmc=541,1,0,7.196646001830231,7.196646001830231,7.196646001830231,7.196646001830231,42.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=542,2,0,6.296075996942818,15.793883496371564,6.296075996942818,25.29169099580031,149.0,0.0170469774978303,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/?idbmc=543,3,0,42,37.411081335449126,10.06790099927457,60.62947200553026,114.0,0.02557046624674545,0.0,42,42,61,61,61,61,61,61,61,61,61
GET,/?idbmc=544,1,0,8.23598600254627,8.23598600254627,8.23598600254627,8.23598600254627,42.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=545,1,0,11.304554005619138,11.304554005619138,11.304554005619138,11.304554005619138,42.0,0.00852348874891515,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=547,5,0,44,38.341864198446274,7.317301999137271,55.72563699388411,63.6,0.04261744374457575,0.0,44,48,48,56,56,56,56,56,56,56,56
GET,/?idbmc=548,1,0,12.899456996819936,12.899456996819936,12.899456996819936,12.899456996819936,150.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=549,1,0,7.149749995733146,7.149749995733146,7.149749995733146,7.149749995733146,149.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=55,3,0,13.872204996005166,11.900596330330396,8.0172309972113,13.872204996005166,149.0,0.02557046624674545,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/?idbmc=551,4,0,8,14.183596998918802,6.090383998525795,22.025728998414706,42.0,0.0340939549956606,0.0,21,21,22,22,22,22,22,22,22,22,22
GET,/?idbmc=552,1,0,6.2484680020133965,6.2484680020133965,6.2484680020133965,6.2484680020133965,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=553,3,0,12,23.47223499964457,8.910659998946358,49.151655002788175,114.0,0.02557046624674545,0.0,12,12,49,49,49,49,49,49,49,49,49
GET,/?idbmc=554,3,0,27,26.399838665383868,7.527825000579469,44.822958996519446,42.0,0.02557046624674545,0.0,27,27,45,45,45,45,45,45,45,45,45
GET,/?idbmc=555,2,0,6,8.428476001427043,5.665878001309466,11.19107400154462,42.0,0.0170469774978303,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=556,2,0,6,11.674575998767978,5.584765000094194,17.76438699744176,96.0,0.0170469774978303,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/?idbmc=557,1,0,5.368799997086171,5.368799997086171,5.368799997086171,5.368799997086171,150.0,0.00852348874891515,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?idbmc=558,1,0,6.201267002325039,6.201267002325039,6.201267002325039,6.201267002325039,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=559,2,0,6,23.471570500987582,5.53530400065938,41.407837001315784,42.0,0.0170469774978303,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/?idbmc=56,3,0,14,12.992413001484238,5.936850000580307,19.433013003435917,149.0,0.02557046624674545,0.0,14,14,19,19,19,19,19,19,19,19,19
GET,/?idbmc=560,1,0,42.7904509997461,42.7904509997461,42.7904509997461,42.7904509997461,42.0,0.00852348874891515,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/?idbmc=561,2,0,6,28.63750600226922,5.721799003367778,51.55321300117066,96.0,0.0170469774978303,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/?idbmc=562,4,0,7,23.768267248669872,5.471832002513111,50.506333995144814,96.0,0.0340939549956606,0.0,32,32,51,51,51,51,51,51,51,51,51
GET,/?idbmc=563,2,0,18,29.03727650118526,17.680516000837088,40.394037001533434,42.0,0.0170469774978303,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/?idbmc=564,1,0,11.01175900112139,11.01175900112139,11.01175900112139,11.01175900112139,42.0,0.00852348874891515,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=565,2,0,6,43.076409499917645,5.543642997508869,80.60917600232642,96.0,0.0170469774978303,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/?idbmc=566,1,0,6.917792001331691,6.917792001331691,6.917792001331691,6.917792001331691,42.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=567,2,0,6,8.265864995337324,5.614108995359857,10.917620995314792,96.0,0.0170469774978303,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?idbmc=568,1,0,35.20162100176094,35.20162100176094,35.20162100176094,35.20162100176094,150.0,0.00852348874891515,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/?idbmc=569,5,0,15,27.44412879983429,8.242718999099452,63.670187002571765,63.6,0.04261744374457575,0.0,15,42,42,64,64,64,64,64,64,64,64
GET,/?idbmc=570,4,0,7,35.94582275036373,5.67986899841344,116.01647700445028,96.0,0.0340939549956606,0.0,15,15,120,120,120,120,120,120,120,120,120
GET,/?idbmc=571,1,0,51.91002399806166,51.91002399806166,51.91002399806166,51.91002399806166,42.0,0.00852348874891515,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/?idbmc=572,5,0,8,28.54189080244396,6.514927001262549,104.31563300517155,63.6,0.04261744374457575,0.0,8,17,17,100,100,100,100,100,100,100,100
GET,/?idbmc=573,4,0,8,28.59243999773753,5.566535000980366,59.48677799460711,69.0,0.0340939549956606,0.0,42,42,59,59,59,59,59,59,59,59,59
GET,/?idbmc=574,1,0,5.713350001315121,5.713350001315121,5.713350001315121,5.713350001315121,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=575,1,0,32.60384000168415,32.60384000168415,32.60384000168415,32.60384000168415,42.0,0.00852348874891515,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/?idbmc=576,2,0,7.034936003037728,32.50288599883788,7.034936003037728,57.97083599463804,42.0,0.0170469774978303,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/?idbmc=577,4,0,30,45.48413750126201,16.223313003138173,76.37781799712684,69.0,0.0340939549956606,0.0,59,59,76,76,76,76,76,76,76,76,76
GET,/?idbmc=578,3,0,9,20.1805896673856,8.472494999296032,42.88236499996856,114.0,0.02557046624674545,0.0,9,9,43,43,43,43,43,43,43,43,43
GET,/?idbmc=580,2,0,7,7.214720000774832,6.83024300087709,7.599197000672575,150.0,0.0170469774978303,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=581,2,0,7.048570005281363,10.608029504510341,7.048570005281363,14.16748900373932,150.0,0.0170469774978303,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/?idbmc=582,1,0,8.023589994991198,8.023589994991198,8.023589994991198,8.023589994991198,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=584,1,0,30.772747995797545,30.772747995797545,30.772747995797545,30.772747995797545,42.0,0.00852348874891515,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/?idbmc=585,3,0,8,7.318915333598852,5.672257000696845,8.52119399496587,78.0,0.02557046624674545,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/?idbmc=586,2,0,6.482791002781596,11.348707503202604,6.482791002781596,16.214624003623612,42.0,0.0170469774978303,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/?idbmc=587,1,0,148.88533200428355,148.88533200428355,148.88533200428355,148.88533200428355,149.0,0.00852348874891515,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/?idbmc=588,3,0,45,35.947006001758076,12.395035002555232,50.22605800331803,150.0,0.02557046624674545,0.0,45,45,50,50,50,50,50,50,50,50,50
GET,/?idbmc=589,1,0,7.968199999595527,7.968199999595527,7.968199999595527,7.968199999595527,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=59,3,0,23,27.560254665634904,12.348563002888113,47.19593199843075,77.66666666666667,0.02557046624674545,0.0,23,23,47,47,47,47,47,47,47,47,47
GET,/?idbmc=591,3,0,8,12.503259999599928,5.886596998607274,23.525988995970692,77.66666666666667,0.02557046624674545,0.0,8,8,24,24,24,24,24,24,24,24,24
GET,/?idbmc=592,1,0,6.395938005880453,6.395938005880453,6.395938005880453,6.395938005880453,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=593,3,0,7,18.646034002207063,6.1350660034804605,42.55555100098718,42.0,0.02557046624674545,0.0,7,7,43,43,43,43,43,43,43,43,43
GET,/?idbmc=595,3,0,8,7.9213790013454854,6.768974999431521,9.138405999692623,78.0,0.02557046624674545,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/?idbmc=596,3,0,11.90578899695538,10.40448233106872,7.684454998525325,11.90578899695538,114.0,0.02557046624674545,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/?idbmc=597,3,0,9,12.564923665195238,8.26719899487216,20.816844000364654,42.0,0.02557046624674545,0.0,9,9,21,21,21,21,21,21,21,21,21
GET,/?idbmc=598,1,0,6.467447004979476,6.467447004979476,6.467447004979476,6.467447004979476,150.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=6,1,0,62.045468999713194,62.045468999713194,62.045468999713194,62.045468999713194,148.0,0.00852348874891515,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/?idbmc=60,5,0,11,22.693517999141477,6.378646001394372,76.94406499649631,149.0,0.04261744374457575,0.0,11,11,11,77,77,77,77,77,77,77,77
GET,/?idbmc=600,2,0,49.19376700127032,62.929327999881934,49.19376700127032,76.66488899849355,42.0,0.0170469774978303,0.0,77,77,77,77,77,77,77,77,77,77,77
GET,/?idbmc=601,2,0,6.1587399977725,10.982101000990951,6.1587399977725,15.805462004209403,42.0,0.0170469774978303,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/?idbmc=603,1,0,8.30330399912782,8.30330399912782,8.30330399912782,8.30330399912782,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=604,1,0,22.73107200016966,22.73107200016966,22.73107200016966,22.73107200016966,150.0,0.00852348874891515,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/?idbmc=605,1,0,45.11131600156659,45.11131600156659,45.11131600156659,45.11131600156659,150.0,0.00852348874891515,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/?idbmc=606,5,0,34,43.87241740041645,7.709623001574073,114.84608799946727,42.0,0.04261744374457575,0.0,34,54,54,110,110,110,110,110,110,110,110
GET,/?idbmc=607,4,0,6,24.97730200047954,5.265078005322721,45.199388994660694,96.0,0.0340939549956606,0.0,43,43,45,45,45,45,45,45,45,45,45
GET,/?idbmc=608,2,0,5.372903004172258,6.385865501215449,5.372903004172258,7.398827998258639,96.0,0.0170469774978303,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=609,3,0,10,16.560638333127525,5.314924994308967,34.04900100576924,114.0,0.02557046624674545,0.0,10,10,34,34,34,34,34,34,34,34,34
GET,/?idbmc=61,5,0,9,11.194808599248063,5.630993000522722,21.531330996367615,149.0,0.04261744374457575,0.0,9,13,13,22,22,22,22,22,22,22,22
GET,/?idbmc=610,5,0,40,32.59388000005856,5.421797999588307,57.8352559969062,63.6,0.04261744374457575,0.0,40,53,53,58,58,58,58,58,58,58,58
GET,/?idbmc=612,2,0,5.261021004116628,5.512051004188834,5.261021004116628,5.763081004261039,42.0,0.0170469774978303,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=613,3,0,40,34.90602366703873,7.252419003634714,57.8309310003533,78.0,0.02557046624674545,0.0,40,40,58,58,58,58,58,58,58,58,58
GET,/?idbmc=615,1,0,54.07261499931337,54.07261499931337,54.07261499931337,54.07261499931337,42.0,0.00852348874891515,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/?idbmc=616,3,0,7,53.00313966533091,5.82647199917119,145.860102995357,42.0,0.02557046624674545,0.0,7,7,150,150,150,150,150,150,150,150,150
GET,/?idbmc=617,5,0,9,12.85671499936143,5.809638001665007,29.922640998847783,85.2,0.04261744374457575,0.0,9,14,14,30,30,30,30,30,30,30,30
GET,/?idbmc=619,2,0,5.0857449969043955,17.42755449959077,5.0857449969043955,29.769364002277143,42.0,0.0170469774978303,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/?idbmc=62,1,0,6.82667299406603,6.82667299406603,6.82667299406603,6.82667299406603,149.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=620,3,0,8,8.254517000750639,7.618478004587814,9.175432001939043,77.66666666666667,0.02557046624674545,0.0,8,8,9,9,9,9,9,9,9,9,9
GET,/?idbmc=621,5,0,8,8.716680599900428,5.402893002610654,14.70911599608371,84.8,0.04261744374457575,0.0,8,9,9,15,15,15,15,15,15,15,15
GET,/?idbmc=622,1,0,5.893132998608053,5.893132998608053,5.893132998608053,5.893132998608053,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=623,3,0,10,24.517356665455736,9.273095995013136,54.43983800068963,42.0,0.02557046624674545,0.0,10,10,54,54,54,54,54,54,54,54,54
GET,/?idbmc=624,1,0,6.7018050031038,6.7018050031038,6.7018050031038,6.7018050031038,42.0,0.00852348874891515,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?idbmc=625,2,0,8,8.523727501597023,7.8736380019108765,9.173817001283169,96.0,0.0170469774978303,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=626,1,0,46.7891740045161,46.7891740045161,46.7891740045161,46.7891740045161,42.0,0.00852348874891515,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/?idbmc=627,2,0,8.185199003492016,9.293820003222208,8.185199003492016,10.4024410029524,150.0,0.0170469774978303,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?idbmc=629,1,0,15.335346994106658,15.335346994106658,15.335346994106658,15.335346994106658,42.0,0.00852348874891515,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/?idbmc=63,3,0,13,40.52445233537583,6.310992997896392,102.54479700233787,149.0,0.02557046624674545,0.0,13,13,100,100,100,100,100,100,100,100,100
GET,/?idbmc=630,2,0,34.053998002491426,40.6633509992389,34.053998002491426,47.272703995986376,96.0,0.0170469774978303,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/?idbmc=631,4,0,6,11.225757498323219,5.46655899961479,25.880082001094706,69.0,0.0340939549956606,0.0,7,7,26,26,26,26,26,26,26,26,26
GET,/?idbmc=632,1,0,8.545844997570384,8.545844997570384,8.545844997570384,8.545844997570384,150.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=633,2,0,7.381486997473985,20.742100001371,7.381486997473985,34.102713005268015,42.0,0.0170469774978303,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/?idbmc=634,3,0,9,15.84415499867949,6.742908000887837,31.790018001629505,113.33333333333333,0.02557046624674545,0.0,9,9,32,32,32,32,32,32,32,32,32
GET,/?idbmc=635,3,0,7,7.830716332440109,6.1269470024853945,10.770643995783757,149.0,0.02557046624674545,0.0,7,7,11,11,11,11,11,11,11,11,11
GET,/?idbmc=636,4,0,16,41.43628450037795,11.216300001251511,119.21037200227147,69.0,0.0340939549956606,0.0,19,19,120,120,120,120,120,120,120,120,120
GET,/?idbmc=637,5,0,9,24.110920199018437,5.334797999239527,67.36403699324,85.2,0.04261744374457575,0.0,9,33,33,67,67,67,67,67,67,67,67
GET,/?idbmc=638,1,0,8.345913003722671,8.345913003722671,8.345913003722671,8.345913003722671,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=639,1,0,35.04195900313789,35.04195900313789,35.04195900313789,35.04195900313789,42.0,0.00852348874891515,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/?idbmc=640,1,0,7.836550001229625,7.836550001229625,7.836550001229625,7.836550001229625,149.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=642,1,0,5.327459999534767,5.327459999534767,5.327459999534767,5.327459999534767,150.0,0.00852348874891515,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/?idbmc=643,2,0,7,22.135500501462957,6.914183999469969,37.356817003455944,96.0,0.0170469774978303,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/?idbmc=644,2,0,5.372411003918387,27.035039001930272,5.372411003918387,48.69766699994216,42.0,0.0170469774978303,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/?idbmc=645,2,0,6,27.03300149732968,5.953200998192187,48.11280199646717,42.0,0.0170469774978303,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/?idbmc=646,1,0,8.841412003675941,8.841412003675941,8.841412003675941,8.841412003675941,150.0,0.00852348874891515,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/?idbmc=647,1,0,6.275630003074184,6.275630003074184,6.275630003074184,6.275630003074184,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=649,2,0,9.008982000523247,11.658520499622682,9.008982000523247,14.308058998722117,96.0,0.0170469774978303,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/?idbmc=65,2,0,13.04722599888919,59.7251024992147,13.04722599888919,106.40297899954021,149.0,0.0170469774978303,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/?idbmc=651,2,0,6,11.532769502082374,5.980155001452658,17.08538400271209,96.0,0.0170469774978303,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/?idbmc=652,5,0,10,18.612295600178186,6.605608999961987,56.15667800157098,42.0,0.04261744374457575,0.0,10,11,11,56,56,56,56,56,56,56,56
GET,/?idbmc=653,3,0,6,10.485389337797338,5.602730001555756,19.75733800645685,78.0,0.02557046624674545,0.0,6,6,20,20,20,20,20,20,20,20,20
GET,/?idbmc=654,1,0,13.285862005432136,13.285862005432136,13.285862005432136,13.285862005432136,42.0,0.00852348874891515,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=655,2,0,7,16.2797459961439,6.985275998886209,25.574215993401594,42.0,0.0170469774978303,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/?idbmc=656,2,0,6,9.304528502980247,5.631387000903487,12.977670005057007,42.0,0.0170469774978303,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/?idbmc=657,6,0,6,16.27113433278282,4.94416799483588,46.54331799974898,42.0,0.0511409324934909,0.0,7,7,28,28,47,47,47,47,47,47,47
GET,/?idbmc=658,1,0,8.008506003534421,8.008506003534421,8.008506003534421,8.008506003534421,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=66,2,0,8,19.50265350387781,7.573244001832791,31.432063005922828,149.0,0.0170469774978303,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/?idbmc=660,2,0,8.396571000048425,29.601470501802396,8.396571000048425,50.80637000355637,42.0,0.0170469774978303,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/?idbmc=661,3,0,9,17.48553399860005,6.631431002460886,37.3162389951176,78.0,0.02557046624674545,0.0,9,9,37,37,37,37,37,37,37,37,37
GET,/?idbmc=663,1,0,7.882548001362011,7.882548001362011,7.882548001362011,7.882548001362011,150.0,0.00852348874891515,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=664,1,0,6.079122998926323,6.079122998926323,6.079122998926323,6.079122998926323,42.0,0.00852348874891515,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?idbmc=665,2,0,6,169.84555000453838,5.735442005970981,333.9556580031058,42.0,0.0170469774978303,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/?idbmc=666,2,0,6,6.8634369999927,5.942167998000514,7.784706001984887,42.0,0.0170469774978303,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?idbmc=667,2,0,5.343830998754129,5.548206998355454,5.343830998754129,5.752582997956779,96.0,0.0170469774978303,0.0,6,6,6,6,6,6,6,6,6,6,6
