Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?kodekelompok=79,1,0,6.351586998789571,6.351586998789571,6.351586998789571,6.351586998789571,42.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=790,1,0,6.246607001230586,6.246607001230586,6.246607001230586,6.246607001230586,42.0,0.0085898236043323,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=794,2,0,13.05849700293038,19.80457800164004,13.05849700293038,26.550659000349697,42.0,0.0171796472086646,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/?kodekelompok=797,1,0,7.701133996306453,7.701133996306453,7.701133996306453,7.701133996306453,42.0,0.0085898236043323,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/?kodekelompok=8,1,0,10.932997000054456,10.932997000054456,10.932997000054456,10.932997000054456,147.0,0.0085898236043323,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/?kodekelompok=80,1,0,6.973990995902568,6.973990995902568,6.973990995902568,6.973990995902568,42.0,0.0085898236043323,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/?kodekelompok=800,2,0,6.192182998347562,6.304231497779256,6.192182998347562,6.41627999721095,42.0,0.0171796472086646,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/?kodekelompok=801,2,0,10.325939001631923,26.625140500982525,10.325939001631923,42.92434200033313,96.0,0.0171796472086646,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/?kodekelompok=803,2,0,5.119516004924662,8.324941500177374,5.119516004924662,11.530366995430086,149.5,0.0171796472086646,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/?kodekelompok=804,2,0,7,8.17939049738925,6.693743998766877,9.665036996011622,96.0,0.0171796472086646,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/?kodekelompok=805,1,0,61.91614399722312,61.91614399722312,61.91614399722312,61.91614399722312,42.0,0.0085898236043323,0.0,62,62,62,62,62,62,62,62,62,62,62
